Id_oceny,Data,Id_ucznia,id_przedmiotu,Ocena
1377,2014-09-23,825/2014,16,3
7012,2014-11-03,824/2014,16,3
10021,2014-11-25,824/2014,16,3
13131,2014-12-18,824/2014,16,3
9638,2014-11-21,822/2014,16,3
12206,2014-12-11,821/2014,16,3
568,2014-09-17,820/2014,16,3
11455,2014-12-05,818/2014,16,3
10196,2014-11-26,816/2014,16,3
12463,2014-12-12,816/2014,16,3
12099,2014-12-10,815/2014,16,3
228,2014-09-15,812/2014,16,3
8736,2014-11-14,812/2014,16,3
6054,2014-10-27,811/2014,16,3
9043,2014-11-18,810/2014,16,3
4420,2014-10-15,809/2014,16,3
288,2014-09-16,808/2014,16,3
38,2014-09-15,806/2014,16,3
542,2014-09-17,806/2014,16,3
8781,2014-11-14,806/2014,16,3
7060,2014-11-04,802/2014,16,3
2121,2014-09-26,799/2014,16,3
605,2014-09-17,798/2014,16,3
3487,2014-10-08,797/2014,16,3
5635,2014-10-23,796/2014,16,3
12992,2014-12-17,796/2014,16,3
12741,2014-12-16,795/2014,16,3
1754,2014-09-24,794/2014,16,3
9812,2014-11-24,791/2014,16,3
12180,2014-12-10,791/2014,16,3
12114,2014-12-10,790/2014,16,3
6252,2014-10-28,788/2014,16,3
936,2014-09-19,787/2014,16,3
10626,2014-11-28,782/2014,16,3
3085,2014-10-03,781/2014,16,3
6014,2014-10-27,781/2014,16,3
1634,2014-09-24,780/2014,16,3
5770,2014-10-24,779/2014,16,3
2914,2014-10-03,778/2014,16,3
10461,2014-11-27,778/2014,16,3
254,2014-09-16,776/2014,16,3
3073,2014-10-03,775/2014,16,3
3215,2014-10-06,771/2014,16,3
5582,2014-10-23,768/2014,16,3
1327,2014-09-23,764/2014,16,3
8792,2014-11-17,762/2014,16,3
9488,2014-11-20,762/2014,16,3
1493,2014-09-23,761/2014,16,3
1654,2014-09-24,760/2014,16,3
4481,2014-10-15,760/2014,16,3
9326,2014-11-19,760/2014,16,3
9949,2014-11-25,759/2014,16,3
6281,2014-10-28,756/2014,16,3
3752,2014-10-09,754/2014,16,3
678,2014-09-18,751/2014,16,3
10604,2014-11-28,750/2014,16,3
5508,2014-10-22,749/2014,16,3
11277,2014-12-04,749/2014,16,3
6033,2014-10-27,744/2014,16,3
10759,2014-12-01,742/2014,16,3
5953,2014-10-27,741/2014,16,3
7400,2014-11-05,741/2014,16,3
2197,2014-09-29,740/2014,16,3
5165,2014-10-21,740/2014,16,3
7406,2014-11-05,740/2014,16,3
5791,2014-10-24,734/2014,16,3
9828,2014-11-24,731/2014,16,3
7241,2014-11-05,730/2014,16,3
4412,2014-10-15,728/2014,16,3
5915,2014-10-27,728/2014,16,3
9602,2014-11-21,727/2014,16,3
2187,2014-09-29,726/2014,16,3
2634,2014-10-01,725/2014,16,3
13076,2014-12-18,725/2014,16,3
6053,2014-10-27,724/2014,16,3
11288,2014-12-04,724/2014,16,3
8275,2014-11-12,722/2014,16,3
10722,2014-12-01,722/2014,16,3
12856,2014-12-16,722/2014,16,3
12890,2014-12-17,722/2014,16,3
6797,2014-10-31,719/2014,16,3
12831,2014-12-16,718/2014,16,3
8961,2014-11-17,716/2014,16,3
1129,2014-09-22,714/2014,16,3
10035,2014-11-25,712/2014,16,3
8851,2014-11-17,709/2014,16,3
9133,2014-11-18,707/2014,16,3
8916,2014-11-17,706/2014,16,3
11220,2014-12-03,706/2014,16,3
439,2014-09-17,704/2014,16,3
4320,2014-10-14,704/2014,16,3
6615,2014-10-30,704/2014,16,3
1936,2014-09-25,703/2014,16,3
3629,2014-10-08,700/2013,16,3
11708,2014-12-08,698/2013,16,3
10606,2014-11-28,697/2013,16,3
10505,2014-11-28,696/2013,16,3
9970,2014-11-25,694/2013,16,3
13128,2014-12-18,694/2013,16,3
5326,2014-10-21,693/2013,16,3
8408,2014-11-13,692/2013,16,3
3893,2014-10-10,691/2013,16,3
6599,2014-10-30,691/2013,16,3
2820,2014-10-02,690/2013,16,3
1373,2014-09-23,689/2013,16,3
13015,2014-12-17,689/2013,16,3
7407,2014-11-05,688/2013,16,3
5335,2014-10-21,687/2013,16,3
588,2014-09-17,684/2013,16,3
959,2014-09-19,684/2013,16,3
2846,2014-10-02,684/2013,16,3
12791,2014-12-16,683/2013,16,3
5424,2014-10-22,682/2013,16,3
2594,2014-10-01,680/2013,16,3
12483,2014-12-12,680/2013,16,3
3422,2014-10-07,678/2013,16,3
7250,2014-11-05,678/2013,16,3
4581,2014-10-15,677/2013,16,3
9422,2014-11-20,677/2013,16,3
4554,2014-10-15,675/2013,16,3
9479,2014-11-20,674/2013,16,3
3500,2014-10-08,669/2013,16,3
1543,2014-09-24,668/2013,16,3
2047,2014-09-26,667/2013,16,3
9457,2014-11-20,667/2013,16,3
3729,2014-10-09,665/2013,16,3
10271,2014-11-26,665/2013,16,3
9280,2014-11-19,663/2013,16,3
1284,2014-09-23,662/2013,16,3
6180,2014-10-28,662/2013,16,3
6095,2014-10-28,660/2013,16,3
4576,2014-10-15,659/2013,16,3
4397,2014-10-14,656/2013,16,3
4132,2014-10-13,655/2013,16,3
7171,2014-11-04,655/2013,16,3
7694,2014-11-07,655/2013,16,3
996,2014-09-22,653/2013,16,3
12122,2014-12-10,651/2013,16,3
8772,2014-11-14,650/2013,16,3
4591,2014-10-16,648/2013,16,3
10151,2014-11-26,648/2013,16,3
11819,2014-12-08,644/2013,16,3
515,2014-09-17,643/2013,16,3
8972,2014-11-17,640/2013,16,3
4037,2014-10-13,639/2013,16,3
9009,2014-11-18,637/2013,16,3
8063,2014-11-11,635/2013,16,3
9522,2014-11-20,635/2013,16,3
3004,2014-10-03,634/2013,16,3
9752,2014-11-24,634/2013,16,3
6773,2014-10-31,633/2013,16,3
2116,2014-09-26,632/2013,16,3
5632,2014-10-23,631/2013,16,3
5650,2014-10-23,630/2013,16,3
7417,2014-11-05,628/2013,16,3
11328,2014-12-04,626/2013,16,3
9254,2014-11-19,625/2013,16,3
7145,2014-11-04,623/2013,16,3
7070,2014-11-04,620/2013,16,3
5013,2014-10-20,618/2013,16,3
10339,2014-11-27,618/2013,16,3
10095,2014-11-25,616/2013,16,3
13064,2014-12-18,616/2013,16,3
2895,2014-10-02,615/2013,16,3
5884,2014-10-24,610/2013,16,3
6448,2014-10-29,609/2013,16,3
12942,2014-12-17,608/2013,16,3
12252,2014-12-11,606/2013,16,3
8284,2014-11-12,604/2013,16,3
9343,2014-11-19,604/2013,16,3
2988,2014-10-03,603/2013,16,3
4995,2014-10-20,603/2013,16,3
10023,2014-11-25,602/2013,16,3
10671,2014-11-28,600/2013,16,3
12198,2014-12-11,600/2013,16,3
3968,2014-10-10,598/2013,16,3
12525,2014-12-12,597/2013,16,3
8235,2014-11-12,596/2013,16,3
7252,2014-11-05,594/2013,16,3
546,2014-09-17,592/2013,16,3
2117,2014-09-26,590/2013,16,3
4069,2014-10-13,586/2013,16,3
8588,2014-11-14,586/2013,16,3
12885,2014-12-17,586/2013,16,3
2192,2014-09-29,584/2013,16,3
9997,2014-11-25,584/2013,16,3
9138,2014-11-18,583/2013,16,3
2663,2014-10-01,581/2013,16,3
8218,2014-11-12,579/2013,16,3
12567,2014-12-15,577/2013,16,3
1589,2014-09-24,576/2013,16,3
12241,2014-12-11,576/2013,16,3
6315,2014-10-29,574/2013,16,3
11969,2014-12-09,574/2013,16,3
7023,2014-11-03,572/2013,16,3
105,2014-09-15,569/2013,16,3
5371,2014-10-22,566/2013,16,3
9429,2014-11-20,564/2013,16,3
6005,2014-10-27,559/2013,16,3
12821,2014-12-16,557/2013,16,3
7360,2014-11-05,556/2013,16,3
3802,2014-10-09,554/2013,16,3
3812,2014-10-09,554/2013,16,3
2729,2014-10-02,552/2013,16,3
3908,2014-10-10,552/2013,16,3
11189,2014-12-03,551/2013,16,3
1885,2014-09-25,550/2013,16,3
8299,2014-11-12,548/2013,16,3
9033,2014-11-18,548/2013,16,3
3660,2014-10-09,547/2013,16,3
3458,2014-10-07,545/2013,16,3
11512,2014-12-05,543/2013,16,3
12297,2014-12-11,542/2013,16,3
3230,2014-10-06,541/2013,16,3
7533,2014-11-06,540/2013,16,3
12315,2014-12-11,540/2013,16,3
11852,2014-12-09,537/2013,16,3
5639,2014-10-23,536/2013,16,3
593,2014-09-17,535/2013,16,3
7999,2014-11-11,530/2013,16,3
11903,2014-12-09,529/2013,16,3
3888,2014-10-10,528/2013,16,3
618,2014-09-18,526/2013,16,3
3038,2014-10-03,525/2013,16,3
386,2014-09-16,524/2013,16,3
11251,2014-12-03,523/2013,16,3
12,2014-09-12,522/2013,16,3
8665,2014-11-14,521/2013,16,3
881,2014-09-19,520/2013,16,3
6917,2014-11-03,520/2013,16,3
12036,2014-12-10,520/2013,16,3
1499,2014-09-23,519/2013,16,3
11232,2014-12-03,517/2013,16,3
3742,2014-10-09,512/2012,16,3
7144,2014-11-04,512/2012,16,3
10189,2014-11-26,512/2012,16,3
9097,2014-11-18,511/2012,16,3
7716,2014-11-07,498/2012,16,3
8456,2014-11-13,495/2012,16,3
4002,2014-10-10,481/2012,16,3
11614,2014-12-05,477/2012,16,3
9943,2014-11-25,472/2012,16,3
12660,2014-12-15,468/2012,16,3
1504,2014-09-23,467/2012,16,3
3181,2014-10-06,463/2012,16,3
10288,2014-11-26,460/2012,16,3
9549,2014-11-20,458/2012,16,3
10651,2014-11-28,458/2012,16,3
5570,2014-10-23,446/2012,16,3
7079,2014-11-04,442/2012,16,3
10137,2014-11-26,437/2012,16,3
9777,2014-11-24,436/2012,16,3
3100,2014-10-06,432/2012,16,3
3417,2014-10-07,427/2012,16,3
73,2014-09-15,425/2012,16,3
12115,2014-12-10,425/2012,16,3
1209,2014-09-23,424/2012,16,3
7761,2014-11-07,421/2012,16,3
7393,2014-11-05,420/2012,16,3
10622,2014-11-28,418/2012,16,3
5644,2014-10-23,411/2012,16,3
7122,2014-11-04,411/2012,16,3
6263,2014-10-28,410/2012,16,3
5892,2014-10-24,409/2012,16,3
1840,2014-09-25,408/2012,16,3
12745,2014-12-16,404/2012,16,3
1576,2014-09-24,403/2012,16,3
10006,2014-11-25,399/2012,16,3
8095,2014-11-11,397/2012,16,3
454,2014-09-17,394/2012,16,3
2051,2014-09-26,392/2012,16,3
1974,2014-09-26,389/2012,16,3
10731,2014-12-01,388/2012,16,3
7832,2014-11-10,372/2012,16,3
8496,2014-11-13,366/2012,16,3
945,2014-09-19,354/2012,16,3
6438,2014-10-29,344/2012,16,3
5279,2014-10-21,338/2012,16,3
1363,2014-09-23,337/2012,16,3
9750,2014-11-24,330/2012,16,3
7868,2014-11-10,328/2012,16,3
7882,2014-11-10,328/2012,16,3
12003,2014-12-09,315/2012,16,3
11935,2014-12-09,314/2012,16,3
9878,2014-11-24,309/2012,16,3
9170,2014-11-18,308/2012,16,3
4711,2014-10-16,306/2012,16,3
6459,2014-10-29,305/2012,16,3
903,2014-09-19,296/2012,16,3
1739,2014-09-24,296/2012,16,3
5390,2014-10-22,292/2012,16,3
3297,2014-10-07,291/2012,16,3
11316,2014-12-04,288/2012,16,3
13071,2014-12-18,287/2012,16,3
10578,2014-11-28,286/2012,16,3
8289,2014-11-12,282/2012,16,3
8373,2014-11-12,279/2012,16,3
1387,2014-09-23,276/2012,16,3
6893,2014-11-03,270/2012,16,3
3419,2014-10-07,268/2011,16,3
4104,2014-10-13,266/2011,16,3
12841,2014-12-16,266/2011,16,3
10599,2014-11-28,265/2011,16,3
4115,2014-10-13,264/2011,16,3
5536,2014-10-23,261/2011,16,3
11868,2014-12-09,261/2011,16,3
5315,2014-10-21,260/2011,16,3
3326,2014-10-07,259/2011,16,3
8090,2014-11-11,257/2011,16,3
3125,2014-10-06,256/2011,16,3
3683,2014-10-09,256/2011,16,3
8151,2014-11-11,255/2011,16,3
4057,2014-10-13,252/2011,16,3
1374,2014-09-23,250/2011,16,3
12719,2014-12-16,250/2011,16,3
726,2014-09-18,248/2011,16,3
2151,2014-09-29,246/2011,16,3
835,2014-09-19,243/2011,16,3
5897,2014-10-24,243/2011,16,3
6656,2014-10-30,242/2011,16,3
3796,2014-10-09,241/2011,16,3
7659,2014-11-07,241/2011,16,3
10051,2014-11-25,239/2011,16,3
2451,2014-09-30,237/2011,16,3
2110,2014-09-26,236/2011,16,3
12812,2014-12-16,235/2011,16,3
4124,2014-10-13,234/2011,16,3
4834,2014-10-17,234/2011,16,3
5491,2014-10-22,232/2011,16,3
7936,2014-11-10,231/2011,16,3
11179,2014-12-03,227/2011,16,3
10016,2014-11-25,221/2011,16,3
4890,2014-10-17,220/2011,16,3
11427,2014-12-04,219/2011,16,3
2465,2014-09-30,218/2011,16,3
8522,2014-11-13,218/2011,16,3
2903,2014-10-03,217/2011,16,3
7163,2014-11-04,216/2011,16,3
12347,2014-12-11,216/2011,16,3
4354,2014-10-14,213/2011,16,3
7398,2014-11-05,210/2011,16,3
370,2014-09-16,209/2011,16,3
752,2014-09-18,209/2011,16,3
12482,2014-12-12,209/2011,16,3
11880,2014-12-09,207/2011,16,3
400,2014-09-16,205/2011,16,3
704,2014-09-18,204/2011,16,3
9161,2014-11-18,202/2011,16,3
823,2014-09-19,200/2011,16,3
5487,2014-10-22,199/2011,16,3
10641,2014-11-28,196/2011,16,3
4331,2014-10-14,192/2011,16,3
11416,2014-12-04,192/2011,16,3
9531,2014-11-20,188/2011,16,3
10530,2014-11-28,186/2011,16,3
1219,2014-09-23,185/2011,16,3
12372,2014-12-11,183/2011,16,3
8143,2014-11-11,181/2011,16,3
9185,2014-11-19,181/2011,16,3
10482,2014-11-27,181/2011,16,3
11035,2014-12-02,180/2011,16,3
11037,2014-12-02,180/2011,16,3
340,2014-09-16,178/2011,16,3
6581,2014-10-30,175/2011,16,3
495,2014-09-17,173/2011,16,3
10886,2014-12-02,172/2011,16,3
6076,2014-10-27,170/2011,16,3
3387,2014-10-07,169/2011,16,3
6168,2014-10-28,165/2011,16,3
7948,2014-11-10,165/2011,16,3
4710,2014-10-16,164/2011,16,3
920,2014-09-19,163/2011,16,3
11525,2014-12-05,162/2011,16,3
6442,2014-10-29,159/2011,16,3
4520,2014-10-15,158/2011,16,3
9775,2014-11-24,158/2011,16,3
6045,2014-10-27,157/2011,16,3
10717,2014-12-01,156/2011,16,3
2472,2014-09-30,155/2011,16,3
6559,2014-10-30,155/2011,16,3
8433,2014-11-13,155/2011,16,3
983,2014-09-19,152/2011,16,3
11421,2014-12-04,152/2011,16,3
11970,2014-12-09,152/2011,16,3
8791,2014-11-17,151/2011,16,3
2425,2014-09-30,144/2011,16,3
2557,2014-10-01,144/2011,16,3
10830,2014-12-01,141/2011,16,3
5254,2014-10-21,139/2011,16,3
7720,2014-11-07,138/2011,16,3
4572,2014-10-15,136/2011,16,3
5717,2014-10-24,136/2011,16,3
2584,2014-10-01,134/2011,16,3
7259,2014-11-05,134/2011,16,3
2606,2014-10-01,132/2011,16,3
1073,2014-09-22,131/2011,16,3
7416,2014-11-05,131/2011,16,3
991,2014-09-22,127/2011,16,3
7286,2014-11-05,126/2011,16,3
3553,2014-10-08,124/2011,16,3
1981,2014-09-26,884/2014,16,2
2650,2014-10-01,882/2014,16,2
450,2014-09-17,880/2014,16,2
8808,2014-11-17,878/2014,16,2
11942,2014-12-09,878/2014,16,2
2887,2014-10-02,875/2014,16,2
10825,2014-12-01,874/2014,16,2
6708,2014-10-31,870/2014,16,2
2030,2014-09-26,868/2014,16,2
10261,2014-11-26,868/2014,16,2
2932,2014-10-03,866/2014,16,2
9291,2014-11-19,865/2014,16,2
9954,2014-11-25,862/2014,16,2
7631,2014-11-07,861/2014,16,2
12855,2014-12-16,859/2014,16,2
13193,2014-12-18,856/2014,16,2
807,2014-09-19,855/2014,16,2
5177,2014-10-21,854/2014,16,2
3442,2014-10-07,852/2014,16,2
693,2014-09-18,850/2014,16,2
934,2014-09-19,850/2014,16,2
8324,2014-11-12,850/2014,16,2
8962,2014-11-17,840/2014,16,2
1503,2014-09-23,837/2014,16,2
11877,2014-12-09,835/2014,16,2
278,2014-09-16,834/2014,16,2
3577,2014-10-08,834/2014,16,2
415,2014-09-16,832/2014,16,2
409,2014-09-16,829/2014,16,2
10411,2014-11-27,828/2014,16,2
6551,2014-10-30,826/2014,16,2
9034,2014-11-18,822/2014,16,2
2344,2014-09-30,821/2014,16,2
12284,2014-12-11,819/2014,16,2
9195,2014-11-19,816/2014,16,2
281,2014-09-16,814/2014,16,2
331,2014-09-16,807/2014,16,2
7561,2014-11-06,806/2014,16,2
11629,2014-12-05,805/2014,16,2
12087,2014-12-10,805/2014,16,2
1214,2014-09-23,802/2014,16,2
9984,2014-11-25,798/2014,16,2
9363,2014-11-19,796/2014,16,2
773,2014-09-18,794/2014,16,2
11960,2014-12-09,788/2014,16,2
3046,2014-10-03,787/2014,16,2
10480,2014-11-27,786/2014,16,2
1133,2014-09-22,784/2014,16,2
2532,2014-10-01,784/2014,16,2
10769,2014-12-01,784/2014,16,2
6504,2014-10-30,781/2014,16,2
6510,2014-10-30,781/2014,16,2
6821,2014-10-31,780/2014,16,2
8229,2014-11-12,780/2014,16,2
6242,2014-10-28,778/2014,16,2
12007,2014-12-09,778/2014,16,2
4993,2014-10-20,772/2014,16,2
9373,2014-11-20,772/2014,16,2
7608,2014-11-06,770/2014,16,2
1000,2014-09-22,769/2014,16,2
4685,2014-10-16,769/2014,16,2
7409,2014-11-05,768/2014,16,2
7907,2014-11-10,765/2014,16,2
543,2014-09-17,763/2014,16,2
12648,2014-12-15,762/2014,16,2
5271,2014-10-21,758/2014,16,2
7614,2014-11-07,758/2014,16,2
9885,2014-11-24,756/2014,16,2
5484,2014-10-22,753/2014,16,2
11104,2014-12-03,752/2014,16,2
803,2014-09-19,750/2014,16,2
9870,2014-11-24,750/2014,16,2
10933,2014-12-02,750/2014,16,2
4471,2014-10-15,747/2014,16,2
215,2014-09-15,746/2014,16,2
10325,2014-11-27,745/2014,16,2
7693,2014-11-07,743/2014,16,2
5035,2014-10-20,740/2014,16,2
144,2014-09-15,738/2014,16,2
5668,2014-10-23,738/2014,16,2
3291,2014-10-07,737/2014,16,2
3018,2014-10-03,735/2014,16,2
3362,2014-10-07,735/2014,16,2
3209,2014-10-06,734/2014,16,2
10751,2014-12-01,732/2014,16,2
273,2014-09-16,728/2014,16,2
8586,2014-11-14,728/2014,16,2
7007,2014-11-03,725/2014,16,2
3874,2014-10-10,722/2014,16,2
7501,2014-11-06,718/2014,16,2
12703,2014-12-15,718/2014,16,2
10439,2014-11-27,713/2014,16,2
6050,2014-10-27,712/2014,16,2
2384,2014-09-30,709/2014,16,2
2406,2014-09-30,709/2014,16,2
11116,2014-12-03,707/2014,16,2
7530,2014-11-06,706/2014,16,2
10455,2014-11-27,702/2014,16,2
8216,2014-11-12,700/2013,16,2
4063,2014-10-13,699/2013,16,2
1993,2014-09-26,698/2013,16,2
9380,2014-11-20,698/2013,16,2
1686,2014-09-24,696/2013,16,2
4723,2014-10-16,694/2013,16,2
1798,2014-09-25,690/2013,16,2
4525,2014-10-15,686/2013,16,2
8439,2014-11-13,685/2013,16,2
8374,2014-11-13,684/2013,16,2
459,2014-09-17,679/2013,16,2
10800,2014-12-01,677/2013,16,2
1280,2014-09-23,676/2013,16,2
1175,2014-09-22,672/2013,16,2
12237,2014-12-11,672/2013,16,2
892,2014-09-19,671/2013,16,2
1508,2014-09-23,671/2013,16,2
1945,2014-09-25,667/2013,16,2
1063,2014-09-22,664/2013,16,2
2248,2014-09-29,664/2013,16,2
10959,2014-12-02,661/2013,16,2
3013,2014-10-03,660/2013,16,2
1766,2014-09-24,658/2013,16,2
8265,2014-11-12,658/2013,16,2
8314,2014-11-12,657/2013,16,2
10841,2014-12-01,657/2013,16,2
1223,2014-09-23,652/2013,16,2
12044,2014-12-10,652/2013,16,2
2070,2014-09-26,650/2013,16,2
12670,2014-12-15,647/2013,16,2
5596,2014-10-23,646/2013,16,2
3581,2014-10-08,645/2013,16,2
3974,2014-10-10,644/2013,16,2
8864,2014-11-17,643/2013,16,2
9900,2014-11-24,642/2013,16,2
6928,2014-11-03,640/2013,16,2
6964,2014-11-03,640/2013,16,2
4407,2014-10-15,638/2013,16,2
183,2014-09-15,632/2013,16,2
6540,2014-10-30,632/2013,16,2
3630,2014-10-08,630/2013,16,2
5513,2014-10-22,630/2013,16,2
6403,2014-10-29,628/2013,16,2
12576,2014-12-15,628/2013,16,2
7401,2014-11-05,627/2013,16,2
4843,2014-10-17,624/2013,16,2
4592,2014-10-16,623/2013,16,2
7611,2014-11-06,623/2013,16,2
305,2014-09-16,622/2013,16,2
1495,2014-09-23,622/2013,16,2
2378,2014-09-30,621/2013,16,2
3205,2014-10-06,620/2013,16,2
10631,2014-11-28,620/2013,16,2
12939,2014-12-17,619/2013,16,2
433,2014-09-17,618/2013,16,2
3047,2014-10-03,618/2013,16,2
18,2014-09-12,614/2013,16,2
1334,2014-09-23,614/2013,16,2
9868,2014-11-24,613/2013,16,2
11881,2014-12-09,612/2013,16,2
2824,2014-10-02,607/2013,16,2
3911,2014-10-10,605/2013,16,2
10181,2014-11-26,601/2013,16,2
1041,2014-09-22,600/2013,16,2
2685,2014-10-01,599/2013,16,2
2622,2014-10-01,596/2013,16,2
9543,2014-11-20,596/2013,16,2
13127,2014-12-18,596/2013,16,2
2168,2014-09-29,595/2013,16,2
4160,2014-10-13,594/2013,16,2
10252,2014-11-26,593/2013,16,2
5617,2014-10-23,591/2013,16,2
11526,2014-12-05,591/2013,16,2
2805,2014-10-02,582/2013,16,2
7718,2014-11-07,581/2013,16,2
10956,2014-12-02,580/2013,16,2
2516,2014-09-30,579/2013,16,2
10945,2014-12-02,579/2013,16,2
11044,2014-12-02,579/2013,16,2
8694,2014-11-14,578/2013,16,2
8581,2014-11-14,575/2013,16,2
1075,2014-09-22,574/2013,16,2
7464,2014-11-06,572/2013,16,2
10777,2014-12-01,571/2013,16,2
407,2014-09-16,567/2013,16,2
10868,2014-12-01,567/2013,16,2
7074,2014-11-04,566/2013,16,2
9223,2014-11-19,565/2013,16,2
2629,2014-10-01,564/2013,16,2
9856,2014-11-24,563/2013,16,2
9792,2014-11-24,562/2013,16,2
12589,2014-12-15,562/2013,16,2
11871,2014-12-09,560/2013,16,2
9679,2014-11-21,559/2013,16,2
5687,2014-10-23,558/2013,16,2
8874,2014-11-17,558/2013,16,2
4679,2014-10-16,557/2013,16,2
10950,2014-12-02,556/2013,16,2
7149,2014-11-04,554/2013,16,2
9413,2014-11-20,552/2013,16,2
8054,2014-11-11,550/2013,16,2
7255,2014-11-05,547/2013,16,2
2764,2014-10-02,546/2013,16,2
9224,2014-11-19,544/2013,16,2
7206,2014-11-04,542/2013,16,2
4203,2014-10-13,539/2013,16,2
464,2014-09-17,535/2013,16,2
1199,2014-09-23,534/2013,16,2
9959,2014-11-25,534/2013,16,2
11771,2014-12-08,531/2013,16,2
1354,2014-09-23,530/2013,16,2
11437,2014-12-04,530/2013,16,2
522,2014-09-17,524/2013,16,2
9294,2014-11-19,520/2013,16,2
1292,2014-09-23,516/2013,16,2
3514,2014-10-08,515/2013,16,2
6944,2014-11-03,515/2013,16,2
11398,2014-12-04,510/2012,16,2
2944,2014-10-03,509/2012,16,2
12306,2014-12-11,502/2012,16,2
5707,2014-10-23,500/2012,16,2
315,2014-09-16,485/2012,16,2
8494,2014-11-13,480/2012,16,2
9924,2014-11-24,478/2012,16,2
6575,2014-10-30,475/2012,16,2
9442,2014-11-20,472/2012,16,2
6631,2014-10-30,470/2012,16,2
955,2014-09-19,466/2012,16,2
1898,2014-09-25,463/2012,16,2
5822,2014-10-24,463/2012,16,2
139,2014-09-15,460/2012,16,2
760,2014-09-18,460/2012,16,2
7055,2014-11-04,458/2012,16,2
3164,2014-10-06,456/2012,16,2
1829,2014-09-25,450/2012,16,2
6119,2014-10-28,450/2012,16,2
11984,2014-12-09,446/2012,16,2
2660,2014-10-01,445/2012,16,2
1812,2014-09-25,442/2012,16,2
8917,2014-11-17,441/2012,16,2
11685,2014-12-08,441/2012,16,2
4992,2014-10-20,438/2012,16,2
9015,2014-11-18,433/2012,16,2
7107,2014-11-04,430/2012,16,2
4661,2014-10-16,428/2012,16,2
6503,2014-10-30,428/2012,16,2
6682,2014-10-31,428/2012,16,2
10276,2014-11-26,423/2012,16,2
10008,2014-11-25,418/2012,16,2
8321,2014-11-12,416/2012,16,2
12460,2014-12-12,416/2012,16,2
2682,2014-10-01,415/2012,16,2
8696,2014-11-14,411/2012,16,2
12293,2014-12-11,409/2012,16,2
4548,2014-10-15,405/2012,16,2
10816,2014-12-01,404/2012,16,2
377,2014-09-16,402/2012,16,2
3434,2014-10-07,394/2012,16,2
6001,2014-10-27,394/2012,16,2
7981,2014-11-10,393/2012,16,2
11760,2014-12-08,388/2012,16,2
12687,2014-12-15,387/2012,16,2
202,2014-09-15,384/2012,16,2
11199,2014-12-03,384/2012,16,2
952,2014-09-19,381/2012,16,2
12330,2014-12-11,381/2012,16,2
5500,2014-10-22,380/2012,16,2
7575,2014-11-06,370/2012,16,2
11520,2014-12-05,362/2012,16,2
9977,2014-11-25,356/2012,16,2
6644,2014-10-30,350/2012,16,2
1928,2014-09-25,345/2012,16,2
3784,2014-10-09,345/2012,16,2
7471,2014-11-06,340/2012,16,2
6311,2014-10-29,338/2012,16,2
1877,2014-09-25,334/2012,16,2
12524,2014-12-12,333/2012,16,2
8911,2014-11-17,318/2012,16,2
11252,2014-12-03,318/2012,16,2
6373,2014-10-29,311/2012,16,2
2972,2014-10-03,310/2012,16,2
8709,2014-11-14,303/2012,16,2
1976,2014-09-26,289/2012,16,2
10061,2014-11-25,286/2012,16,2
11724,2014-12-08,284/2012,16,2
12880,2014-12-17,278/2012,16,2
9023,2014-11-18,276/2012,16,2
8435,2014-11-13,271/2012,16,2
9265,2014-11-19,266/2011,16,2
2509,2014-09-30,265/2011,16,2
13074,2014-12-18,264/2011,16,2
8811,2014-11-17,263/2011,16,2
10470,2014-11-27,263/2011,16,2
1694,2014-09-24,262/2011,16,2
8784,2014-11-14,262/2011,16,2
10489,2014-11-27,261/2011,16,2
686,2014-09-18,259/2011,16,2
9248,2014-11-19,259/2011,16,2
4358,2014-10-14,256/2011,16,2
4278,2014-10-14,254/2011,16,2
2738,2014-10-02,253/2011,16,2
7831,2014-11-10,253/2011,16,2
8259,2014-11-12,253/2011,16,2
231,2014-09-16,252/2011,16,2
7418,2014-11-05,251/2011,16,2
4095,2014-10-13,249/2011,16,2
11790,2014-12-08,248/2011,16,2
7944,2014-11-10,246/2011,16,2
5418,2014-10-22,245/2011,16,2
9055,2014-11-18,245/2011,16,2
8684,2014-11-14,243/2011,16,2
11946,2014-12-09,242/2011,16,2
9330,2014-11-19,240/2011,16,2
12779,2014-12-16,240/2011,16,2
7648,2014-11-07,239/2011,16,2
8702,2014-11-14,239/2011,16,2
1761,2014-09-24,238/2011,16,2
10548,2014-11-28,236/2011,16,2
1207,2014-09-23,235/2011,16,2
9028,2014-11-18,235/2011,16,2
12394,2014-12-12,232/2011,16,2
103,2014-09-15,231/2011,16,2
3476,2014-10-08,228/2011,16,2
7655,2014-11-07,223/2011,16,2
8953,2014-11-17,223/2011,16,2
11972,2014-12-09,223/2011,16,2
5377,2014-10-22,221/2011,16,2
9496,2014-11-20,221/2011,16,2
9745,2014-11-24,221/2011,16,2
12229,2014-12-11,221/2011,16,2
8622,2014-11-14,219/2011,16,2
11317,2014-12-04,219/2011,16,2
12406,2014-12-12,219/2011,16,2
9930,2014-11-24,218/2011,16,2
2828,2014-10-02,217/2011,16,2
9773,2014-11-24,215/2011,16,2
3489,2014-10-08,211/2011,16,2
3881,2014-10-10,211/2011,16,2
753,2014-09-18,205/2011,16,2
918,2014-09-19,204/2011,16,2
6506,2014-10-30,204/2011,16,2
